meanF0,maxF0,maxLocationF0,minF0,rangeF0,speakerRate,preMaxPitchSlope,postMaxPitchSlope,meanInt,maxInt,maxLocationInt
212.2228977272727,348.37,6.343283582089552,167.47,180.9,4.104477611940299,39.2578125,0.45077664097794307,61.457081712062276,77.48,20.522388059701495
204.36468354430383,254.77,78.839590443686,56.16,198.61,3.7542662116040955,0.22270689887943856,-1.1000202642141772,60.077544483985804,76.14,18.43003412969283
243.05655367231634,376.09,6.451612903225806,157.65,218.43999999999997,3.5483870967741935,46.352242990654204,-0.844870867124142,61.39254180602006,77.97,24.838709677419356
229.6219631901841,323.96,5.230769230769231,145.07,178.89,3.3846153846153846,48.95620689655171,-0.6655895821408128,59.12245222929936,80.06,4.0
241.73822368421062,345.2,40.99616858237548,178.41,166.79,4.21455938697318,2.9145043864071787,-0.9753582631295931,64.17727999999998,80.97,16.47509578544061
229.41653333333332,325.44,68.72964169381108,145.08,180.35999999999999,3.5830618892508146,1.4340561970365229,1.097847554469418,61.509186440677965,82.38,3.908794788273615
210.3002631578947,296.46,28.92857142857143,70.39,226.07,3.928571428571429,2.2909090909090897,-1.1232326820603906,66.32687732342004,79.35,15.714285714285714
204.69337748344367,344.45,21.428571428571427,142.39,202.06,3.741496598639456,5.734573643410852,-0.9287065003282994,66.42067137809191,84.21,14.965986394557824
