meanF0,maxF0,maxLocationF0,minF0,rangeF0,speakerRate,preMaxPitchSlope,postMaxPitchSlope,meanInt,maxInt,maxLocationInt
229.13586776859503,284.52,3.352601156069364,150.62,133.89999999999998,0.9248554913294798,215.00213114754098,-0.08908827120690364,46.5027868852459,83.48,78.72832369942196
215.20739130434785,256.64,72.19251336898395,58.99,197.64999999999998,4.27807486631016,0.4231671690238809,-1.8640287925529035,62.615624999999994,79.05,3.7433155080213902
220.1489411764706,353.85,29.326923076923077,165.84,188.01000000000002,3.846153846153846,5.688093498904311,-1.3570154686078257,61.84456852791876,75.43,6.25
239.45573333333343,355.05,16.751269035532996,76.08,278.97,4.060913705583756,10.97280546327058,-1.7193971154146985,62.24247311827954,75.8,13.705583756345177
224.86829268292684,289.68,7.352941176470589,55.55,234.13,3.9024390243902443,10.144864864864862,-1.331647689216343,65.4948453608247,84.94,5.392156862745098
253.0352747252747,344.64,11.34020618556701,200.71,143.92999999999998,4.123711340206186,11.4001977750309,-0.8356107241818316,67.76142076502734,81.68,4.639175257731959
187.47117647058823,238.25,6.741573033707865,138.82,99.43,4.49438202247191,0.3207207207207177,-0.6798240762080356,66.84397590361444,82.02,4.49438202247191
245.6864634146342,284.41,5.527638190954774,205.12,79.29000000000002,4.0201005025125625,8.304194831013918,-0.5948999272197965,70.01657754010694,84.19,4.0201005025125625
