meanF0,maxF0,maxLocationF0,minF0,rangeF0,speakerRate,preMaxPitchSlope,postMaxPitchSlope,meanInt,maxInt,maxLocationInt
222.3307142857143,258.55,2.3346303501945527,197.58,60.97,3.891050583657588,-0.0,-0.2338488233984114,57.884693877551015,71.81,80.93385214007782
203.68282442748097,266.14,16.589861751152075,149.23,116.91,4.6082949308755765,0.15789662027832863,-0.6452519860021968,59.71257281553396,73.64,17.972350230414747
205.9640350877193,247.63,80.95238095238095,156.07,91.56,4.310344827586207,0.07478369905956123,-0.6944562987279442,57.49601809954752,76.01,16.450216450216452
226.6930833333333,285.27,67.11864406779661,204.07,81.19999999999999,3.389830508474576,0.5331732605729873,-0.09500949487276847,54.33901408450705,76.61,12.203389830508476
233.93348148148146,300.73,25.793650793650798,60.71,240.02,3.9525691699604746,2.7468404170008016,-1.2288639622164124,60.021239669421504,75.93,16.666666666666664
229.15608108108108,341.78,18.248175182481752,76.69,265.09,3.64963503649635,6.629558998808104,-1.26382690701559,61.155551330798495,78.71,14.233576642335766
220.41333333333333,255.07,63.49206349206349,169.22,85.85,3.9525691699604746,0.03948371065709522,-0.5704018139632988,62.20636363636364,79.88,17.46031746031746
240.80859374999983,334.48,23.272727272727273,179.28,155.20000000000002,3.6363636363636362,3.048805970149256,-0.8401574803149607,60.74075757575759,75.04,34.54545454545455
